signal_id,timestamp,symbol,side,action,order_type,size,price,limit_price,stop_price,reason,indicator_values,market_data,strategy_state,order_id,notes
SIG_20171019_163000_69,2017-10-19 16:30:00,AAPL,SELL,EXIT,MARKET,2556,38.995,,,Stop Loss: -2.0%,"{""ema_12"": 39.29384265871296, ""ema_26"": 39.20017952261766, ""rsi_14"": 47.55706885000761}","{""open"": 39.1875, ""high"": 39.27, ""low"": 38.755, ""close"": 38.995, ""volume"": 170336664.0}",{},,
SIG_20180222_173000_70,2018-02-22 17:30:00,AAPL,BUY,ENTRY,MARKET,2314,43.125,,,"EMA Crossover: EMA(12)=42.12 > EMA(26)=42.12, RSI=56.59","{""ema_12"": 42.12196378298979, ""ema_26"": 42.120934502338066, ""rsi_14"": 56.592286047157614}","{""open"": 42.95, ""high"": 43.4875, ""low"": 42.9275, ""close"": 43.125, ""volume"": 123967760.0}",{},,
SIG_20180312_163000_71,2018-03-12 16:30:00,AAPL,SELL,EXIT,MARKET,2314,45.43,,,Take Profit: +5.0%,"{""ema_12"": 44.17803065261011, ""ema_26"": 43.50458738837656, ""rsi_14"": 65.33600576600725}","{""open"": 45.0725, ""high"": 45.5975, ""low"": 45.0525, ""close"": 45.43, ""volume"": 128828324.0}",{},,
SIG_20180416_163000_72,2018-04-16 16:30:00,AAPL,BUY,ENTRY,MARKET,2386,43.955,,,"EMA Crossover: EMA(12)=43.14 > EMA(26)=43.08, RSI=56.47","{""ema_12"": 43.14396956632702, ""ema_26"": 43.08198718769927, ""rsi_14"": 56.46630841229345}","{""open"": 43.757525, ""high"": 44.0475, ""low"": 43.707525, ""close"": 43.955, ""volume"": 86313680.0}",{},,
SIG_20180420_163000_73,2018-04-20 16:30:00,AAPL,SELL,EXIT,MARKET,2386,41.43,,,Stop Loss: -2.0%,"{""ema_12"": 43.164516593277334, ""ema_26"": 43.14213548671447, ""rsi_14"": 39.66677310777295}","{""open"": 42.64875, ""high"": 42.8046, ""low"": 41.3575, ""close"": 41.43, ""volume"": 261964560.0}",{},,
SIG_20180504_163000_74,2018-05-04 16:30:00,AAPL,BUY,ENTRY,MARKET,2157,45.9575,,,"EMA Crossover: EMA(12)=43.05 > EMA(26)=42.85, RSI=66.92","{""ema_12"": 43.050046284366076, ""ema_26"": 42.85065424156593, ""rsi_14"": 66.91880028505078}","{""open"": 44.5625, ""high"": 46.0625, ""low"": 44.5425, ""close"": 45.9575, ""volume"": 224805268.0}",{},,
SIG_20180605_163000_75,2018-06-05 16:30:00,AAPL,SELL,EXIT,MARKET,2157,48.3275,,,Take Profit: +5.0%,"{""ema_12"": 47.21597055711435, ""ema_26"": 46.31383388571401, ""rsi_14"": 70.5717673395301}","{""open"": 48.26625, ""high"": 48.485, ""low"": 48.09, ""close"": 48.3275, ""volume"": 86263852.0}",{},,
SIG_20180709_163000_76,2018-07-09 16:30:00,AAPL,BUY,ENTRY,MARKET,2183,47.645,,,"EMA Crossover: EMA(12)=46.70 > EMA(26)=46.67, RSI=59.30","{""ema_12"": 46.698380203192315, ""ema_26"": 46.674878357801276, ""rsi_14"": 59.3031054668569}","{""open"": 47.375, ""high"": 47.67, ""low"": 47.325, ""close"": 47.645, ""volume"": 79026536.0}",{},,
SIG_20180801_163000_77,2018-08-01 16:30:00,AAPL,SELL,EXIT,MARKET,2183,50.375,,,Take Profit: +5.0%,"{""ema_12"": 48.20130681136759, ""ema_26"": 47.73689667233614, ""rsi_14"": 70.31767707927645}","{""open"": 49.7825, ""high"": 50.44, ""low"": 49.3275, ""close"": 50.375, ""volume"": 271742864.0}",{},,
SIG_20190201_173000_78,2019-02-01 17:30:00,AAPL,BUY,ENTRY,MARKET,2634,41.63,,,"EMA Crossover: EMA(12)=39.80 > EMA(26)=39.75, RSI=59.78","{""ema_12"": 39.80122943254271, ""ema_26"": 39.7482490424251, ""rsi_14"": 59.78184336135286}","{""open"": 41.74, ""high"": 42.245, ""low"": 41.4825, ""close"": 41.63, ""volume"": 130672552.0}",{},,
SIG_20190227_173000_79,2019-02-27 17:30:00,AAPL,SELL,EXIT,MARKET,2634,43.7175,,,Take Profit: +5.0%,"{""ema_12"": 42.98012195262906, ""ema_26"": 42.16702684463154, ""rsi_14"": 65.17387422521914}","{""open"": 43.3025, ""high"": 43.75, ""low"": 43.1825, ""close"": 43.7175, ""volume"": 111341556.0}",{},,
SIG_20190614_163000_80,2019-06-14 16:30:00,AAPL,BUY,ENTRY,MARKET,2384,48.185,,,"EMA Crossover: EMA(12)=47.26 > EMA(26)=47.21, RSI=56.15","{""ema_12"": 47.26272846426147, ""ema_26"": 47.20933815391725, ""rsi_14"": 56.147533851910445}","{""open"": 47.88625, ""high"": 48.396575, ""low"": 47.575, ""close"": 48.185, ""volume"": 75045896.0}",{},,
SIG_20190702_163000_81,2019-07-02 16:30:00,AAPL,SELL,EXIT,MARKET,2384,50.6825,,,Take Profit: +5.0%,"{""ema_12"": 49.538607810841825, ""ema_26"": 48.75681081659534, ""rsi_14"": 64.23948633508331}","{""open"": 50.3525, ""high"": 50.783075, ""low"": 50.34, ""close"": 50.6825, ""volume"": 67740868.0}",{},,
SIG_20190813_163000_82,2019-08-13 16:30:00,AAPL,BUY,ENTRY,MARKET,2307,52.2425,,,"EMA Crossover: EMA(12)=50.86 > EMA(26)=50.77, RSI=57.19","{""ema_12"": 50.86381446396051, ""ema_26"": 50.76872740702175, ""rsi_14"": 57.187689739907825}","{""open"": 50.255, ""high"": 53.035, ""low"": 50.2075, ""close"": 52.2425, ""volume"": 190159144.0}",{},,
SIG_20190814_163000_83,2019-08-14 16:30:00,AAPL,SELL,EXIT,MARKET,2307,50.6875,,,Stop Loss: -2.0%,"{""ema_12"": 50.836689161812735, ""ema_26"": 50.76271056205717, ""rsi_14"": 49.745873279202016}","{""open"": 50.79, ""high"": 51.61, ""low"": 50.646725, ""close"": 50.6875, ""volume"": 146189772.0}",{},,
SIG_20200415_163000_84,2020-04-15 16:30:00,AAPL,BUY,ENTRY,MARKET,1647,71.1075,,,"EMA Crossover: EMA(12)=66.63 > EMA(26)=66.36, RSI=58.05","{""ema_12"": 66.63176461582336, ""ema_26"": 66.36490466120011, ""rsi_14"": 58.04856160475035}","{""open"": 70.6, ""high"": 71.5825, ""low"": 70.1575, ""close"": 71.1075, ""volume"": 131154564.0}",{},,
SIG_20200420_163000_85,2020-04-20 16:30:00,AAPL,SELL,EXIT,MARKET,1647,69.2325,,,Stop Loss: -2.0%,"{""ema_12"": 68.11670855878965, ""ema_26"": 67.21171799681207, ""rsi_14"": 53.84601552350888}","{""open"": 69.4875, ""high"": 70.42, ""low"": 69.2125, ""close"": 69.2325, ""volume"": 130015000.0}",{},,
SIG_20201008_163000_86,2020-10-08 16:30:00,AAPL,BUY,ENTRY,MARKET,993,114.97,,,"EMA Crossover: EMA(12)=114.23 > EMA(26)=114.22, RSI=51.21","{""ema_12"": 114.23423442833828, ""ema_26"": 114.22195698135977, ""rsi_14"": 51.20689251650058}","{""open"": 116.25, ""high"": 116.4, ""low"": 114.5901, ""close"": 114.97, ""volume"": 83477153.0}",{},,
SIG_20201012_163000_87,2020-10-12 16:30:00,AAPL,SELL,EXIT,MARKET,993,124.4,,,Take Profit: +5.0%,"{""ema_12"": 116.15433352561497, ""ema_26"": 115.1643664106308, ""rsi_14"": 62.671983434246215}","{""open"": 120.06, ""high"": 125.18, ""low"": 119.2845, ""close"": 124.4, ""volume"": 240226769.0}",{},,
SIG_20201110_173000_88,2020-11-10 17:30:00,AAPL,BUY,ENTRY,MARKET,1061,115.97,,,"EMA Crossover: EMA(12)=115.35 > EMA(26)=115.34, RSI=51.05","{""ema_12"": 115.3510919975356, ""ema_26"": 115.34411276033354, ""rsi_14"": 51.05315287650256}","{""open"": 115.55, ""high"": 117.59, ""low"": 114.13, ""close"": 115.97, ""volume"": 138023390.0}",{},,
SIG_20201201_173000_89,2020-12-01 17:30:00,AAPL,SELL,EXIT,MARKET,1061,122.72,,,Take Profit: +5.0%,"{""ema_12"": 117.95902399238543, ""ema_26"": 117.19341543729476, ""rsi_14"": 61.36137949423852}","{""open"": 121.01, ""high"": 123.4693, ""low"": 120.01, ""close"": 122.72, ""volume"": 128166803.0}",{},,
SIG_20210408_163000_90,2021-04-08 16:30:00,AAPL,BUY,ENTRY,MARKET,996,130.36,,,"EMA Crossover: EMA(12)=124.78 > EMA(26)=124.33, RSI=62.94","{""ema_12"": 124.77952501474397, ""ema_26"": 124.33229496367149, ""rsi_14"": 62.94026565378338}","{""open"": 128.95, ""high"": 130.39, ""low"": 128.52, ""close"": 130.36, ""volume"": 88844591.0}",{},,
SIG_20210510_163000_91,2021-05-10 16:30:00,AAPL,SELL,EXIT,MARKET,996,126.85,,,Stop Loss: -2.0%,"{""ema_12"": 130.34831551343697, ""ema_26"": 130.14632721808312, ""rsi_14"": 42.247074199597776}","{""open"": 129.41, ""high"": 129.54, ""low"": 126.81, ""close"": 126.85, ""volume"": 88071229.0}",{},,
SIG_20210615_163000_92,2021-06-15 16:30:00,AAPL,BUY,ENTRY,MARKET,976,129.64,,,"EMA Crossover: EMA(12)=127.29 > EMA(26)=127.12, RSI=57.47","{""ema_12"": 127.28980612731077, ""ema_26"": 127.11752295095953, ""rsi_14"": 57.47350656633029}","{""open"": 129.94, ""high"": 130.6, ""low"": 129.39, ""close"": 129.64, ""volume"": 62746332.0}",{},,
SIG_20210629_163000_93,2021-06-29 16:30:00,AAPL,SELL,EXIT,MARKET,976,136.33,,,Take Profit: +5.0%,"{""ema_12"": 132.5333162269721, ""ema_26"": 130.4661489976616, ""rsi_14"": 69.16018380509823}","{""open"": 134.8, ""high"": 136.49, ""low"": 134.35, ""close"": 136.33, ""volume"": 64556081.0}",{},,
SIG_20211020_163000_94,2021-10-20 16:30:00,AAPL,BUY,ENTRY,MARKET,889,149.26,,,"EMA Crossover: EMA(12)=145.15 > EMA(26)=145.12, RSI=61.06","{""ema_12"": 145.15070560480183, ""ema_26"": 145.121675080925, ""rsi_14"": 61.062289795760705}","{""open"": 148.7, ""high"": 149.7539, ""low"": 148.12, ""close"": 149.26, ""volume"": 58418788.0}",{},,
SIG_20211118_173000_95,2021-11-18 17:30:00,AAPL,SELL,EXIT,MARKET,889,157.87,,,Take Profit: +5.0%,"{""ema_12"": 151.50570918648822, ""ema_26"": 149.82482992484583, ""rsi_14"": 71.29629081475971}","{""open"": 153.71, ""high"": 158.67, ""low"": 153.05, ""close"": 157.87, ""volume"": 137827673.0}",{},,
SIG_20220203_173000_96,2022-02-03 17:30:00,AAPL,BUY,ENTRY,MARKET,810,172.9,,,"EMA Crossover: EMA(12)=170.05 > EMA(26)=169.94, RSI=54.72","{""ema_12"": 170.05123131577787, ""ema_26"": 169.9389713973967, ""rsi_14"": 54.72301664824748}","{""open"": 174.48, ""high"": 176.2399, ""low"": 172.12, ""close"": 172.9, ""volume"": 89418074.0}",{},,
SIG_20220211_173000_97,2022-02-11 17:30:00,AAPL,SELL,EXIT,MARKET,810,168.64,,,Stop Loss: -2.0%,"{""ema_12"": 171.5178724248278, ""ema_26"": 170.89991228568593, ""rsi_14"": 46.480655396843595}","{""open"": 172.33, ""high"": 173.08, ""low"": 168.04, ""close"": 168.64, ""volume"": 98670687.0}",{},,
SIG_20220324_163000_98,2022-03-24 16:30:00,AAPL,BUY,ENTRY,MARKET,785,174.07,,,"EMA Crossover: EMA(12)=165.02 > EMA(26)=164.53, RSI=62.70","{""ema_12"": 165.02100274569221, ""ema_26"": 164.53184950169887, ""rsi_14"": 62.701321447468196}","{""open"": 171.06, ""high"": 174.14, ""low"": 170.21, ""close"": 174.07, ""volume"": 90131418.0}",{},,
SIG_20220408_163000_99,2022-04-08 16:30:00,AAPL,SELL,EXIT,MARKET,785,170.09,,,Stop Loss: -2.0%,"{""ema_12"": 172.4481588051695, ""ema_26"": 170.17787414455287, ""rsi_14"": 50.02667324708754}","{""open"": 171.78, ""high"": 171.78, ""low"": 169.2, ""close"": 170.09, ""volume"": 76575508.0}",{},,
SIG_20220711_163000_100,2022-07-11 16:30:00,AAPL,BUY,ENTRY,MARKET,923,144.87,,,"EMA Crossover: EMA(12)=142.04 > EMA(26)=141.97, RSI=54.16","{""ema_12"": 142.04015292965533, ""ema_26"": 141.97473736960433, ""rsi_14"": 54.16058464914821}","{""open"": 145.67, ""high"": 146.64, ""low"": 143.78, ""close"": 144.87, ""volume"": 63305113.0}",{},,
SIG_20220720_163000_101,2022-07-20 16:30:00,AAPL,SELL,EXIT,MARKET,923,153.04,,,Take Profit: +5.0%,"{""ema_12"": 147.16357438959625, ""ema_26"": 144.93111015161307, ""rsi_14"": 62.77133874231593}","{""open"": 151.12, ""high"": 153.72, ""low"": 150.37, ""close"": 153.04, ""volume"": 64823413.0}",{},,
SIG_20221028_163000_102,2022-10-28 16:30:00,AAPL,BUY,ENTRY,MARKET,905,155.74,,,"EMA Crossover: EMA(12)=147.56 > EMA(26)=147.55, RSI=59.54","{""ema_12"": 147.55840673639062, ""ema_26"": 147.54511463125667, ""rsi_14"": 59.54365411103034}","{""open"": 148.2, ""high"": 157.5, ""low"": 147.82, ""close"": 155.74, ""volume"": 164762371.0}",{},,
SIG_20221101_163000_103,2022-11-01 16:30:00,AAPL,SELL,EXIT,MARKET,905,150.65,,,Stop Loss: -2.0%,"{""ema_12"": 148.78666991185364, ""ema_26"": 148.17256055491825, ""rsi_14"": 52.93645675183737}","{""open"": 155.08, ""high"": 155.45, ""low"": 149.13, ""close"": 150.65, ""volume"": 80379345.0}",{},,
SIG_20221117_173000_104,2022-11-17 17:30:00,AAPL,BUY,ENTRY,MARKET,906,150.72,,,"EMA Crossover: EMA(12)=146.76 > EMA(26)=146.40, RSI=55.28","{""ema_12"": 146.75633822306958, ""ema_26"": 146.39839866241968, ""rsi_14"": 55.281022081643314}","{""open"": 146.43, ""high"": 151.48, ""low"": 146.15, ""close"": 150.72, ""volume"": 80389400.0}",{},,
SIG_20221128_173000_105,2022-11-28 17:30:00,AAPL,SELL,EXIT,MARKET,906,144.22,,,Stop Loss: -2.0%,"{""ema_12"": 147.73800813307497, ""ema_26"": 147.20782358137572, ""rsi_14"": 45.96435918718635}","{""open"": 145.14, ""high"": 146.64, ""low"": 143.38, ""close"": 144.22, ""volume"": 69346522.0}",{},,
SIG_20221130_173000_106,2022-11-30 17:30:00,AAPL,BUY,ENTRY,MARKET,885,148.03,,,"EMA Crossover: EMA(12)=146.93 > EMA(26)=146.85, RSI=51.41","{""ema_12"": 146.9279229828525, ""ema_26"": 146.8546086945951, ""rsi_14"": 51.41343001885882}","{""open"": 141.395, ""high"": 148.72, ""low"": 140.55, ""close"": 148.03, ""volume"": 111380880.0}",{},,
SIG_20221206_173000_107,2022-12-06 17:30:00,AAPL,SELL,EXIT,MARKET,885,142.91,,,"EMA(12) crosses below EMA(26), Stop Loss: -2.0%","{""ema_12"": 146.49697420930443, ""ema_26"": 146.69326431593763, ""rsi_14"": 44.65198861222188}","{""open"": 147.075, ""high"": 147.3, ""low"": 141.92, ""close"": 142.91, ""volume"": 64727186.0}",{},,
SIG_20230124_173000_108,2023-01-24 17:30:00,AAPL,BUY,ENTRY,MARKET,889,142.53,,,"EMA Crossover: EMA(12)=136.13 > EMA(26)=135.57, RSI=63.88","{""ema_12"": 136.13462881768834, ""ema_26"": 135.57216235883112, ""rsi_14"": 63.876998196408486}","{""open"": 140.305, ""high"": 143.16, ""low"": 140.3, ""close"": 142.53, ""volume"": 66435142.0}",{},,
SIG_20230202_173000_109,2023-02-02 17:30:00,AAPL,SELL,EXIT,MARKET,889,150.82,,,Take Profit: +5.0%,"{""ema_12"": 142.7601595768681, ""ema_26"": 139.64848889669202, ""rsi_14"": 70.77460407174766}","{""open"": 148.9, ""high"": 151.18, ""low"": 148.17, ""close"": 150.82, ""volume"": 118338980.0}",{},,
SIG_20230901_163000_110,2023-09-01 16:30:00,AAPL,BUY,ENTRY,MARKET,705,189.46,,,"EMA Crossover: EMA(12)=183.13 > EMA(26)=183.10, RSI=61.95","{""ema_12"": 183.12901719666453, ""ema_26"": 183.1001831162995, ""rsi_14"": 61.94983250663852}","{""open"": 189.485, ""high"": 189.92, ""low"": 188.28, ""close"": 189.46, ""volume"": 45766503.0}",{},,
SIG_20230906_163000_111,2023-09-06 16:30:00,AAPL,SELL,EXIT,MARKET,705,182.91,,,Stop Loss: -2.0%,"{""ema_12"": 183.95071645441664, ""ema_26"": 183.53875781575744, ""rsi_14"": 48.882592515064296}","{""open"": 188.4, ""high"": 188.85, ""low"": 181.47, ""close"": 182.91, ""volume"": 81755816.0}",{},,
SIG_20231013_163000_112,2023-10-13 16:30:00,AAPL,BUY,ENTRY,MARKET,723,178.85,,,"EMA Crossover: EMA(12)=177.27 > EMA(26)=177.16, RSI=53.75","{""ema_12"": 177.26524722054248, ""ema_26"": 177.15909902928587, ""rsi_14"": 53.749175964655194}","{""open"": 181.42, ""high"": 181.93, ""low"": 178.14, ""close"": 178.85, ""volume"": 51456082.0}",{},,
SIG_20231019_163000_113,2023-10-19 16:30:00,AAPL,SELL,EXIT,MARKET,723,175.46,,,EMA(12) crosses below EMA(26),"{""ema_12"": 176.92487603921302, ""ema_26"": 177.033973514115, ""rsi_14"": 45.75223197116942}","{""open"": 176.04, ""high"": 177.84, ""low"": 175.19, ""close"": 175.46, ""volume"": 59302863.0}",{},,
SIG_20231107_173000_114,2023-11-07 17:30:00,AAPL,BUY,ENTRY,MARKET,698,181.82,,,"EMA Crossover: EMA(12)=175.69 > EMA(26)=175.37, RSI=63.21","{""ema_12"": 175.6878135894098, ""ema_26"": 175.36837174603136, ""rsi_14"": 63.20526945977522}","{""open"": 179.18, ""high"": 182.44, ""low"": 178.97, ""close"": 181.82, ""volume"": 70529966.0}",{},,
SIG_20231120_173000_115,2023-11-20 17:30:00,AAPL,SELL,EXIT,MARKET,698,191.45,,,Take Profit: +5.0%,"{""ema_12"": 185.3806810615299, ""ema_26"": 181.4490827060624, ""rsi_14"": 73.12718674052162}","{""open"": 189.89, ""high"": 191.905, ""low"": 189.88, ""close"": 191.45, ""volume"": 46538614.0}",{},,
SIG_20240123_173000_116,2024-01-23 17:30:00,AAPL,BUY,ENTRY,MARKET,683,195.18,,,"EMA Crossover: EMA(12)=189.23 > EMA(26)=189.04, RSI=62.62","{""ema_12"": 189.22556020529257, ""ema_26"": 189.0419011401529, ""rsi_14"": 62.619663600800315}","{""open"": 195.02, ""high"": 195.75, ""low"": 193.8299, ""close"": 195.18, ""volume"": 42355590.0}",{},,
SIG_20240130_173000_117,2024-01-30 17:30:00,AAPL,SELL,EXIT,MARKET,683,188.04,,,Stop Loss: -2.0%,"{""ema_12"": 190.59786631211085, ""ema_26"": 189.96530635412202, ""rsi_14"": 45.88180552488413}","{""open"": 190.94, ""high"": 191.8, ""low"": 187.47, ""close"": 188.04, ""volume"": 55859370.0}",{},,
SIG_20240503_163000_118,2024-05-03 16:30:00,AAPL,BUY,ENTRY,MARKET,702,183.38,,,"EMA Crossover: EMA(12)=172.22 > EMA(26)=171.64, RSI=66.84","{""ema_12"": 172.21873194353986, ""ema_26"": 171.63596184134792, ""rsi_14"": 66.84288681228428}","{""open"": 186.645, ""high"": 187.0, ""low"": 182.66, ""close"": 183.38, ""volume"": 163224109.0}",{},,
SIG_20240603_163000_119,2024-06-03 16:30:00,AAPL,SELL,EXIT,MARKET,702,194.03,,,Take Profit: +5.0%,"{""ema_12"": 190.01275587830514, ""ema_26"": 185.7463316739828, ""rsi_14"": 69.53316549156331}","{""open"": 192.9, ""high"": 194.99, ""low"": 192.52, ""close"": 194.03, ""volume"": 50080539.0}",{},,
SIG_20240815_163000_120,2024-08-15 16:30:00,AAPL,BUY,ENTRY,MARKET,604,224.72,,,"EMA Crossover: EMA(12)=218.70 > EMA(26)=218.21, RSI=59.28","{""ema_12"": 218.6986368030911, ""ema_26"": 218.20507358347504, ""rsi_14"": 59.282894433936406}","{""open"": 224.6, ""high"": 225.35, ""low"": 222.76, ""close"": 224.72, ""volume"": 46414013.0}",{},,
SIG_20240910_163000_121,2024-09-10 16:30:00,AAPL,SELL,EXIT,MARKET,604,220.11,,,Stop Loss: -2.0%,"{""ema_12"": 222.95267156820157, ""ema_26"": 222.56768387983453, ""rsi_14"": 45.18846744454051}","{""open"": 218.92, ""high"": 221.48, ""low"": 216.73, ""close"": 220.11, ""volume"": 51591033.0}",{},,
SIG_20240919_163000_122,2024-09-19 16:30:00,AAPL,BUY,ENTRY,MARKET,582,228.87,,,"EMA Crossover: EMA(12)=222.21 > EMA(26)=222.18, RSI=60.40","{""ema_12"": 222.20705388394094, ""ema_26"": 222.18226109854913, ""rsi_14"": 60.40214181979936}","{""open"": 224.99, ""high"": 229.82, ""low"": 224.63, ""close"": 228.87, ""volume"": 66781315.0}",{},,
SIG_20241007_163000_123,2024-10-07 16:30:00,AAPL,SELL,EXIT,MARKET,582,221.69,,,Stop Loss: -2.0%,"{""ema_12"": 225.75316818599845, ""ema_26"": 224.90961517468313, ""rsi_14"": 44.9484769610148}","{""open"": 224.5, ""high"": 225.69, ""low"": 221.33, ""close"": 221.69, ""volume"": 39505354.0}",{},,
SIG_20241122_173000_124,2024-11-22 17:30:00,AAPL,BUY,ENTRY,MARKET,562,229.87,,,"EMA Crossover: EMA(12)=227.70 > EMA(26)=227.62, RSI=54.83","{""ema_12"": 227.70306284264785, ""ema_26"": 227.62384974382084, ""rsi_14"": 54.83166119158287}","{""open"": 228.06, ""high"": 230.7199, ""low"": 228.06, ""close"": 229.87, ""volume"": 38168252.0}",{},,
SIG_20241203_173000_125,2024-12-03 17:30:00,AAPL,SELL,EXIT,MARKET,562,242.65,,,Take Profit: +5.0%,"{""ema_12"": 234.20899605776492, ""ema_26"": 231.27299568418672, ""rsi_14"": 72.81162167884442}","{""open"": 239.81, ""high"": 242.76, ""low"": 238.9, ""close"": 242.65, ""volume"": 38861017.0}",{},,
SIG_20250214_173000_126,2025-02-14 17:30:00,AAPL,BUY,ENTRY,MARKET,556,244.6,,,"EMA Crossover: EMA(12)=235.51 > EMA(26)=235.47, RSI=60.46","{""ema_12"": 235.51193136879118, ""ema_26"": 235.46542117619651, ""rsi_14"": 60.46010660681053}","{""open"": 241.25, ""high"": 245.55, ""low"": 240.99, ""close"": 244.6, ""volume"": 40896227.0}",{},,
SIG_20250227_173000_127,2025-02-27 17:30:00,AAPL,SELL,EXIT,MARKET,556,237.3,,,Stop Loss: -2.0%,"{""ema_12"": 241.20460770421673, ""ema_26"": 239.25600085428633, ""rsi_14"": 47.29070642443677}","{""open"": 239.41, ""high"": 242.46, ""low"": 237.06, ""close"": 237.3, ""volume"": 41153639.0}",{},,
SIG_20250515_163000_128,2025-05-15 16:30:00,AAPL,BUY,ENTRY,MARKET,625,211.45,,,"EMA Crossover: EMA(12)=206.69 > EMA(26)=206.40, RSI=55.00","{""ema_12"": 206.68615242730692, ""ema_26"": 206.39881901550157, ""rsi_14"": 55.00235907505678}","{""open"": 210.95, ""high"": 212.96, ""low"": 209.54, ""close"": 211.45, ""volume"": 45029473.0}",{},,
SIG_20250520_163000_129,2025-05-20 16:30:00,AAPL,SELL,EXIT,MARKET,625,206.86,,,Stop Loss: -2.0%,"{""ema_12"": 207.48928032805895, ""ema_26"": 206.90501585719718, ""rsi_14"": 49.85988018654428}","{""open"": 207.67, ""high"": 208.47, ""low"": 205.03, ""close"": 206.86, ""volume"": 42496635.0}",{},,
SIG_20250701_163000_130,2025-07-01 16:30:00,AAPL,BUY,ENTRY,MARKET,623,207.82,,,"EMA Crossover: EMA(12)=202.13 > EMA(26)=201.89, RSI=60.65","{""ema_12"": 202.13304531262642, ""ema_26"": 201.88814890448424, ""rsi_14"": 60.65306873240137}","{""open"": 206.665, ""high"": 210.1865, ""low"": 206.1401, ""close"": 207.82, ""volume"": 78788867.0}",{},,
SIG_20250801_163000_131,2025-08-01 16:30:00,AAPL,SELL,EXIT,MARKET,623,202.38,,,Stop Loss: -2.0%,"{""ema_12"": 209.6599590798923, ""ema_26"": 209.01057422495745, ""rsi_14"": 35.450861417778015}","{""open"": 210.865, ""high"": 213.58, ""low"": 201.5, ""close"": 202.38, ""volume"": 104434473.0}",{},,
SIG_20250806_163000_132,2025-08-06 16:30:00,AAPL,BUY,ENTRY,MARKET,592,213.25,,,"EMA Crossover: EMA(12)=208.64 > EMA(26)=208.55, RSI=58.26","{""ema_12"": 208.63983865968896, ""ema_26"": 208.54738720037395, ""rsi_14"": 58.261309515844715}","{""open"": 205.63, ""high"": 215.38, ""low"": 205.59, ""close"": 213.25, ""volume"": 108483103.0}",{},,
SIG_20250808_163000_133,2025-08-08 16:30:00,AAPL,SELL,EXIT,MARKET,592,229.35,,,Take Profit: +5.0%,"{""ema_12"": 213.30876022380096, ""ema_26"": 210.8758806587568, ""rsi_14"": 73.66017905533809}","{""open"": 220.83, ""high"": 231.0, ""low"": 219.25, ""close"": 229.35, ""volume"": 113853967.0}",{},,
SIG_20260204_173000_134,2026-02-04 17:30:00,AAPL,BUY,ENTRY,MARKET,489,276.49,,,"EMA Crossover: EMA(12)=262.83 > EMA(26)=262.62, RSI=68.14","{""ema_12"": 262.83077852581357, ""ema_26"": 262.61911689638606, ""rsi_14"": 68.13621844497575}","{""open"": 272.285, ""high"": 278.95, ""low"": 272.285, ""close"": 276.49, ""volume"": 90545710.0}",{},,
SIG_20260212_173000_135,2026-02-12 17:30:00,AAPL,SELL,EXIT,MARKET,489,261.73,,,Stop Loss: -2.0%,"{""ema_12"": 268.68310700422757, ""ema_26"": 266.3588504266013, ""rsi_14"": 44.783381285037365}","{""open"": 275.59, ""high"": 275.72, ""low"": 260.18, ""close"": 261.73, ""volume"": 81077229.0}",{},,
